"","user_id","session","Pack","Start Date","Start Time","End Date","End Time","Exit Status","Exit Screen","Build Date","Application Version","Android Version","Device ID","Device Manufacturer","Device Model","Launch Type","Beep File","Target Beep Time","Actual Beep Time","Screen Trail","bed_time","getup_time","sleep_quality","mindsharp","concentrate","game_distract","SYMBOL_SEARCH.median.RT.all_trials","SYMBOL_SEARCH.median.RT.accurate_trials","SYMBOL_SEARCH.median.RT.error_trials","SYMBOL_SEARCH.median.RT.lure_trials","SYMBOL_SEARCH.median.RT.normal_trials","SYMBOL_SEARCH.sd.RT.all_trials","SYMBOL_SEARCH.sd.RT.accurate_trials","SYMBOL_SEARCH.sd.RT.error_trials","SYMBOL_SEARCH.sd.RT.lure_trials","SYMBOL_SEARCH.sd.RT.normal_trials","SYMBOL_SEARCH.proportion.accurate.trials","SYMBOL_SEARCH.proportion.error.trials","SYMBOL_SEARCH.n.filtered.trials","SYMBOL_SEARCH.n.accurate.trials","SYMBOL_SEARCH.n.error.trials","SYMBOL_SEARCH.n.lure.trials","SYMBOL_SEARCH.n.normal.trials","SYMBOL_SEARCH.n.trials","SYMBOL_SEARCH.PACKAGE.VERSION","DOT_MEMORY.median.RT.all_trials","DOT_MEMORY.sd.RT.all_trials","DOT_MEMORY.median.RT.perfect_trials","DOT_MEMORY.sd.RT.perfect_trials","DOT_MEMORY.median.RT.nonperfect_trials","DOT_MEMORY.sd.RT.nonperfect_trials","DOT_MEMORY.median.error.distance.overall","DOT_MEMORY.sd.error.distance.overall","DOT_MEMORY.sum.error.distance.overall","DOT_MEMORY.count.perfect.dots","DOT_MEMORY.count.perfect.trials","DOT_MEMORY.n.filtered.trials","DOT_MEMORY.n.trials","DOT_MEMORY.prop.perfect.trials","DOT_MEMORY.PACKAGE.VERSION","COLOR_SHAPES.median.RT.all_trials","COLOR_SHAPES.median.RT.HIT_trials","COLOR_SHAPES.median.RT.FA_trials","COLOR_SHAPES.median.RT.MISS_trials","COLOR_SHAPES.median.RT.CR_trials","COLOR_SHAPES.sd.RT.all_trials","COLOR_SHAPES.sd.RT.HIT_trials","COLOR_SHAPES.sd.RT.FA_trials","COLOR_SHAPES.sd.RT.MISS_trials","COLOR_SHAPES.sd.RT.CR_trials","COLOR_SHAPES.n.HIT","COLOR_SHAPES.n.FA","COLOR_SHAPES.n.MISS","COLOR_SHAPES.n.CR","COLOR_SHAPES.n.change.trials","COLOR_SHAPES.n.no_change.trials","COLOR_SHAPES.n.filtered.trials","COLOR_SHAPES.n.trials","COLOR_SHAPES.HIT.rate","COLOR_SHAPES.FA.rate","COLOR_SHAPES.MISS.rate","COLOR_SHAPES.CR.rate","COLOR_SHAPES.CorRec.rate","COLOR_SHAPES.HIT.rate.adj","COLOR_SHAPES.FA.rate.adj","COLOR_SHAPES.MISS.rate.adj","COLOR_SHAPES.CR.rate.adj","COLOR_SHAPES.z.HIT.rate","COLOR_SHAPES.z.FA.rate","COLOR_SHAPES.z.MISS.rate","COLOR_SHAPES.z.CR.rate","COLOR_SHAPES.dprime","COLOR_SHAPES.beta","COLOR_SHAPES.c","COLOR_SHAPES.PACKAGE.VERSION","moment_surveys"
"112","347","4","Survey",2025-04-21,11:13:52,2025-04-21,11:18:30,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","12:00 AM",08:00:00,"80",70,70,12,2342,2342,NA,2450,2246,626.643765226091,626.643765226091,NA,650.598186287051,639.268157957033,1,0,0,18,0,9,9,18,0.0.0.9300,2858,627.548404507573,NA,NA,2858,627.548404507573,15,6.14265417999447,36.1803398874989,3,0,0,3,0,0.0.0.9300,1518.5,1668.5,NA,1748,1217,286.291537500577,187.383297014435,NA,383.297534560294,255.872038331663,2,0,3,5,5,5,0,10,0.4,0,0.6,1,0.4,0.4,0.01,0.6,0.99,-0.2533471031358,-2.32634787404084,0.2533471031358,2.32634787404084,2.07300077090504,14.4957403629166,1.28984748858832,0.0.0.9300,1
"113","347","5","Survey",2025-04-21,11:33:17,2025-04-21,11:36:53,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","12:00 AM",08:00:00,"80",80,80,20,1855,1902,968,1902,1808,1208.35171182778,1212.95383259216,NA,1432.04914370981,1003.49283062268,0.944444444444444,0.0555555555555556,0,17,1,9,9,18,0.0.0.9300,5693,4703.926161552,7042,6560.53671584879,5693,NA,0,4.08248290463863,7.07106781186548,8,2,0,3,0.666666666666667,0.0.0.9300,1434.5,2000,NA,1110,1651,614.028781446313,NA,NA,368.039286852187,742.641030377396,1,0,4,5,5,5,0,10,0.2,0,0.8,1,0.2,0.2,0.01,0.8,0.99,-0.841621233572914,-2.32634787404084,0.841621233572914,2.32634787404084,1.48472664046793,10.5042933611349,1.58398455380688,0.0.0.9300,2
"114","347","6","Survey",2025-04-21,11:40:55,2025-04-21,11:44:32,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","12:00 AM",08:00:00,"90",90,90,19,2359.5,2359.5,NA,2633,2318,779.973294330826,779.973294330826,NA,916.547431639217,672.34180295442,1,0,0,18,0,9,9,18,0.0.0.9300,6359,1962.12240528804,NA,NA,6359,1962.12240528804,10,6.29640063374883,36.2132034355964,3,0,0,3,0,0.0.0.9300,1518,1543,NA,NA,1234,701.154793497445,77.5673900553577,NA,NA,1042.28585330513,5,0,0,5,5,5,0,10,1,0,0,1,1,0.99,0.01,0.01,0.99,2.32634787404084,-2.32634787404084,-2.32634787404084,2.32634787404084,4.65269574808168,1,0,0.0.0.9300,3
"115","348","4","Survey",2025-04-16,11:13:47,2025-04-16,11:17:55,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","2:30 AM",07:45:00,"20",50,50,0,2093,2152,851,2152,2034,930.569923408736,900.968404649392,NA,1060.34630087428,846.055865636412,0.944444444444444,0.0555555555555556,0,17,1,9,9,18,0.0.0.9300,5366,923.872465946103,NA,NA,5366,923.872465946103,15,3.63522860082062,42.0710678118655,2,0,0,3,0,0.0.0.9300,1337.5,1595.5,NA,2068,1334,332.442559783725,344.536887236573,NA,NA,126.231929399815,4,0,1,5,5,5,0,10,0.8,0,0.2,1,0.8,0.8,0.01,0.2,0.99,0.841621233572914,-2.32634787404084,-0.841621233572914,2.32634787404084,3.16796910761376,10.5042933611349,0.742363320233963,0.0.0.9300,1
"116","348","5","Survey",2025-04-16,11:22:15,2025-04-16,11:26:44,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","2:30 AM",07:45:00,"50",50,50,48,2442,2442,NA,2601,2315,908.509847932784,908.509847932784,NA,884.221267556939,975.333119731123,1,0,0,18,0,9,9,18,0.0.0.9300,4834,611.792720889464,NA,NA,4834,611.792720889464,15,2.20528179416536,41.1803398874989,2,0,0,3,0,0.0.0.9300,1298.5,1205,1551,1557.5,1463,369.602549293758,26.1597655443112,NA,292.035100630044,530.565343132524,3,1,2,4,5,5,0,10,0.6,0.2,0.4,0.8,0.4,0.6,0.2,0.4,0.8,0.2533471031358,-0.841621233572914,-0.2533471031358,0.841621233572914,1.09496833670871,1.37998243809048,0.294137065218557,0.0.0.9300,2
"117","348","6","Survey",2025-04-16,11:35:57,2025-04-16,11:39:24,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","2:30 AM",07:30:00,"20",50,40,29,1920.5,1920.5,NA,1817,2685,615.131507274526,615.131507274526,NA,560.146409432391,621.618139303472,1,0,0,18,0,9,9,18,0.0.0.9300,2782,227.785718018785,2782,227.785718018785,NA,NA,0,0,0,9,3,0,3,1,0.0.0.9300,1300,1301,NA,NA,1299,250.452590323997,246.418749286656,NA,NA,269.026392757291,5,0,0,5,5,5,0,10,1,0,0,1,1,0.99,0.01,0.01,0.99,2.32634787404084,-2.32634787404084,-2.32634787404084,2.32634787404084,4.65269574808168,1,0,0.0.0.9300,3
"118","351","5","Survey",2025-04-15,13:05:44,2025-04-15,13:10:59,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","11:20 PM",08:05:00,"40",50,60,12,2076,2076,NA,1916,2500,646.929216966359,646.929216966359,NA,692.954443748729,616.05379454864,1,0,0,18,0,9,9,18,0.0.0.9300,7882,1705.14232055079,NA,NA,7882,1705.14232055079,10,3.63522860082062,27.0710678118655,4,0,0,3,0,0.0.0.9300,1995,2443.5,NA,4051,1670,1057.82901895029,700.130166469065,NA,NA,1190.03508351645,4,0,1,5,5,5,0,10,0.8,0,0.2,1,0.8,0.8,0.01,0.2,0.99,0.841621233572914,-2.32634787404084,-0.841621233572914,2.32634787404084,3.16796910761376,10.5042933611349,0.742363320233963,0.0.0.9300,1
"119","351","6","Survey",2025-04-15,13:16:37,2025-04-15,13:21:09,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","11:20 PM",08:05:00,"40",60,60,15,2683,2549,3183,2817,2549,922.073078143977,857.891723659699,1294.08706559232,772.221866506713,1098.98211743615,0.833333333333333,0.166666666666667,0,15,3,9,9,18,0.0.0.9300,6658,796.829550991511,NA,NA,6658,796.829550991511,15,3.28100094927934,41.1803398874989,3,0,0,3,0,0.0.0.9300,1958,1886,3534,1693,1967,932.276449224037,1553.31097981055,NA,387.494516090228,368.005774411218,3,1,2,4,5,5,0,10,0.6,0.2,0.4,0.8,0.4,0.6,0.2,0.4,0.8,0.2533471031358,-0.841621233572914,-0.2533471031358,0.841621233572914,1.09496833670871,1.37998243809048,0.294137065218557,0.0.0.9300,2
"120","351","7","Survey",2025-04-15,13:32:05,2025-04-15,13:36:16,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","11:20 PM",08:05:00,"40",70,80,14,2033.5,2033.5,NA,2268,1933,590.710163051243,590.710163051243,NA,593.316736659265,587.442857741169,1,0,0,18,0,9,9,18,0.0.0.9300,6616,1044.44833923624,7607,NA,6067.5,775.696138961643,10,6.45497224367903,22.0710678118655,5,1,0,3,0.333333333333333,0.0.0.9300,1959,2167,4568,NA,1700.5,998.074596410509,673.181476275157,NA,NA,350.40262556094,5,1,0,4,5,5,0,10,1,0.2,0,0.8,0.8,0.99,0.2,0.01,0.8,2.32634787404084,-0.841621233572914,-2.32634787404084,0.841621233572914,3.16796910761376,0.0951991691035519,-0.742363320233963,0.0.0.9300,3
"121","353","5","Survey",2025-05-12,09:45:28,2025-05-12,09:51:34,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","10:00 PM",06:30:00,"50",30,60,17,2699,2699,NA,2618,2780,990.395108322045,990.395108322045,NA,1082.85145693109,954.883515292718,1,0,0,18,0,9,9,18,0.0.0.9300,9323,3431.84066257939,8594,NA,12096,3921.61420846059,5,6.06507320811347,17.0710678118655,6,1,0,3,0.333333333333333,0.0.0.9300,1383.5,1384,1182,1342.5,1554.5,191.935058461623,NA,NA,68.1976294798189,199.790515290391,1,1,4,4,5,5,0,10,0.2,0.2,0.8,0.8,0,0.2,0.2,0.8,0.8,-0.841621233572914,-0.841621233572914,0.841621233572914,0.841621233572914,0,1,0.841621233572914,0.0.0.9300,1
"122","353","6","Survey",2025-05-12,10:01:16,2025-05-12,10:06:23,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","10:00 PM",06:30:00,"60",40,60,20,2958,2958,NA,2916,3034,1150.86699486486,1150.86699486486,NA,669.248977918117,1505.2919982515,1,0,0,18,0,9,9,18,0.0.0.9300,9426,2563.90957978891,NA,NA,9426,2563.90957978891,21.180339887499,8.28455791291836,57.3606797749979,1,0,0,3,0,0.0.0.9300,1317,1284,NA,1425.5,1350,292.626344982433,NA,NA,267.473363159773,364.342146889431,1,0,4,5,5,5,0,10,0.2,0,0.8,1,0.2,0.2,0.01,0.8,0.99,-0.841621233572914,-2.32634787404084,0.841621233572914,2.32634787404084,1.48472664046793,10.5042933611349,1.58398455380688,0.0.0.9300,2
"123","353","7","Survey",2025-05-12,10:10:34,2025-05-12,10:15:20,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","10:30 PM",06:30:00,"60",40,40,28,2425,2565.5,1184,2597,2316,1469.60725267814,1448.37936443921,120.208152801713,927.896276530949,1892.59247535696,0.888888888888889,0.111111111111111,0,16,2,9,9,18,0.0.0.9300,10287,7951.0159308942,NA,NA,10287,7951.0159308942,10,3.5682208977309,36.1803398874989,3,0,0,3,0,0.0.0.9300,1284.5,1300,NA,1434,1071,286.151940991728,212.132034355964,NA,178.270393877765,259.534776089833,2,0,3,5,5,5,0,10,0.4,0,0.6,1,0.4,0.4,0.01,0.6,0.99,-0.2533471031358,-2.32634787404084,0.2533471031358,2.32634787404084,2.07300077090504,14.4957403629166,1.28984748858832,0.0.0.9300,3
"124","354","4","Survey",2025-05-05,10:21:34,2025-05-05,10:28:33,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","12:00 AM",06:30:00,"60",50,70,15,3216.5,3216.5,NA,3199,3234,1486.50843262372,1486.50843262372,NA,1095.42343411121,1822.65313333186,1,0,0,18,0,9,9,18,0.0.0.9300,9912,2392.70272565008,NA,NA,9912,2392.70272565008,19.142135623731,6.78312325762804,52.3935433230954,1,0,0,3,0,0.0.0.9300,2341.5,2299,NA,2674.5,2384,646.367662832506,392.38543975705,NA,693.671752344003,846.211380211824,3,0,2,5,5,5,0,10,0.6,0,0.4,1,0.6,0.6,0.01,0.4,0.99,0.2533471031358,-2.32634787404084,-0.2533471031358,2.32634787404084,2.57969497717664,14.4957403629166,1.03650038545252,0.0.0.9300,1
"125","354","5","Survey",2025-05-05,10:32:39,2025-05-05,10:38:07,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","12:00 AM",06:30:00,"60",60,70,52,2312.5,2312.5,NA,2867,2001,1515.85530118071,1515.85530118071,NA,1572.76682950779,1508.5343880734,1,0,0,18,0,9,9,18,0.0.0.9300,4197,1399.40320613229,4197,NA,4816,1913.4309498908,7.07106781186548,8.57730878769976,24.142135623731,5,1,0,3,0.333333333333333,0.0.0.9300,2551,2668,NA,3243,2434,706.870418739452,352.641933600265,NA,1544.32121011142,521.773609911425,3,0,2,5,5,5,0,10,0.6,0,0.4,1,0.6,0.6,0.01,0.4,0.99,0.2533471031358,-2.32634787404084,-0.2533471031358,2.32634787404084,2.57969497717664,14.4957403629166,1.03650038545252,0.0.0.9300,2
"126","354","6","Survey",2025-05-05,10:49:25,2025-05-05,10:53:46,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","12:00 AM",06:30:00,"60",70,70,52,2213.5,2213.5,NA,2133,2283,850.197656757272,850.197656757272,NA,972.790887658345,737.332014766753,1,0,0,18,0,9,9,18,0.0.0.9300,5296,1034.68707024556,5296,NA,4931,1432.59833868395,5,5,15,6,1,0,3,0.333333333333333,0.0.0.9300,2192.5,3051,NA,2167,2184,1431.35898517613,NA,NA,343.347612971655,2033.19263720878,1,0,4,5,5,5,0,10,0.2,0,0.8,1,0.2,0.2,0.01,0.8,0.99,-0.841621233572914,-2.32634787404084,0.841621233572914,2.32634787404084,1.48472664046793,10.5042933611349,1.58398455380688,0.0.0.9300,3
"127","355","4","Survey",2025-06-04,14:59:12,2025-06-04,15:04:23,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","10:30 PM",07:32:00,"80",80,90,19,2427,2365,3250,2315,2733,975.79741984449,991.85930572483,NA,399.784247369058,1256.7332652556,0.944444444444444,0.0555555555555556,0,17,1,9,9,18,0.0.0.9300,3513,694.610682324998,3513,NA,4101,857.013418798096,10,5.77350269189626,20,5,1,0,3,0.333333333333333,0.0.0.9300,2060,2425.5,2565,1771,1470,550.933914165554,297.183865645496,NA,NA,276.09946879099,4,1,1,4,5,5,0,10,0.8,0.2,0.2,0.8,0.6,0.8,0.2,0.2,0.8,0.841621233572914,-0.841621233572914,-0.841621233572914,0.841621233572914,1.68324246714583,1,-1.11022302462516e-16,0.0.0.9300,1
"128","355","5","Survey",2025-06-04,15:17:43,2025-06-04,15:21:55,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","10:30 PM",07:28:00,"80",80,80,11,1841.5,1841.5,NA,1718,1900,678.737344156737,678.737344156737,NA,880.306543830677,425.839595518208,1,0,0,18,0,9,9,18,0.0.0.9300,4136,2365.26615838472,6011,2974.09112167062,4136,NA,0,9.85598559653489,17.0710678118655,6,2,0,3,0.666666666666667,0.0.0.9300,1849,1735,NA,2079,1936,378.209362948912,415.557757718467,NA,NA,427.726898850189,4,0,1,5,5,5,0,10,0.8,0,0.2,1,0.8,0.8,0.01,0.2,0.99,0.841621233572914,-2.32634787404084,-0.841621233572914,2.32634787404084,3.16796910761376,10.5042933611349,0.742363320233963,0.0.0.9300,2
"129","355","6","Survey",2025-06-04,15:28:51,2025-06-04,15:32:35,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","10:30 PM",07:28:00,"80",80,80,13,1791,1799,1438,1799,1701,480.494108429327,481.687001741856,NA,319.350817197083,617.459467855538,0.944444444444444,0.0555555555555556,0,17,1,9,9,18,0.0.0.9300,6666,2700.81709858332,4384.5,3226.52824255422,6888,NA,0,2.88675134594813,5,8,2,0,3,0.666666666666667,0.0.0.9300,1593.5,1939,NA,NA,1534,318.637882242523,301.046009772593,NA,NA,259.818783000768,5,0,0,5,5,5,0,10,1,0,0,1,1,0.99,0.01,0.01,0.99,2.32634787404084,-2.32634787404084,-2.32634787404084,2.32634787404084,4.65269574808168,1,0,0.0.0.9300,3
"130","356","4","Survey",2025-06-03,10:54:57,2025-06-03,10:59:09,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","10:30 PM",07:00:00,"80",70,70,36,1742.5,1718,2626,1784,1718,424.491883876623,399.157633243397,NA,487.362915198839,352.514538707271,0.944444444444444,0.0555555555555556,0,17,1,9,9,18,0.0.0.9300,4046,596.893904587183,4046,596.893904587183,NA,NA,0,0,0,9,3,0,3,1,0.0.0.9300,1876,1351,2037,2401,2198.5,571.041893773517,123.290983720087,NA,NA,536.125918045379,4,1,1,4,5,5,0,10,0.8,0.2,0.2,0.8,0.6,0.8,0.2,0.2,0.8,0.841621233572914,-0.841621233572914,-0.841621233572914,0.841621233572914,1.68324246714583,1,-1.11022302462516e-16,0.0.0.9300,1
"131","356","5","Survey",2025-06-03,11:13:57,2025-06-03,11:18:07,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","10:30 PM",07:00:00,"70",70,70,26,1809.5,1834,1583,2284,1734,671.946613678488,684.769964595239,NA,838.867805106648,202.888584641369,0.944444444444444,0.0555555555555556,0,17,1,9,9,18,0.0.0.9300,3656,870.657223021781,4618,NA,3268,548.714862200761,5,7.63762615825973,20,5,1,0,3,0.333333333333333,0.0.0.9300,1846,1214,NA,3020,1851,631.37174293579,267.404811724347,NA,231.931024229188,103.453854447285,3,0,2,5,5,5,0,10,0.6,0,0.4,1,0.6,0.6,0.01,0.4,0.99,0.2533471031358,-2.32634787404084,-0.2533471031358,2.32634787404084,2.57969497717664,14.4957403629166,1.03650038545252,0.0.0.9300,2
