task,person,occasion,unit,unit_type,value
symbol_search,353,3,8,trial,1318
symbol_search,353,3,9,trial,3001
symbol_search,353,3,10,trial,1317
symbol_search,353,3,11,trial,1733
symbol_search,353,3,12,trial,2218
symbol_search,353,3,13,trial,2169
symbol_search,353,3,14,trial,2466
symbol_search,353,3,15,trial,9852
symbol_search,353,3,16,trial,3384
symbol_search,353,3,17,trial,3618
symbol_search,353,3,18,trial,4601
symbol_search,354,1,1,trial,2467
symbol_search,354,1,2,trial,4186
symbol_search,354,1,3,trial,4024
symbol_search,354,1,4,trial,3282
symbol_search,354,1,5,trial,2615
symbol_search,354,1,6,trial,3802
symbol_search,354,1,7,trial,4572
symbol_search,354,1,8,trial,3400
symbol_search,354,1,9,trial,3217
symbol_search,354,1,10,trial,4501
symbol_search,354,1,11,trial,3701
symbol_search,354,1,12,trial,2468
symbol_search,354,1,13,trial,3734
symbol_search,354,1,14,trial,4085
symbol_search,354,1,15,trial,4831
symbol_search,354,1,16,trial,2499
symbol_search,354,1,17,trial,3352
symbol_search,354,1,18,trial,2665
symbol_search,354,2,1,trial,2822
symbol_search,354,2,2,trial,1953
symbol_search,354,2,3,trial,1984
symbol_search,354,2,4,trial,1701
symbol_search,354,2,5,trial,2368
symbol_search,354,2,6,trial,3050
symbol_search,354,2,7,trial,1966
symbol_search,354,2,8,trial,3487
symbol_search,354,2,9,trial,5684
symbol_search,354,2,10,trial,3850
symbol_search,354,2,11,trial,3369
symbol_search,354,2,12,trial,3467
symbol_search,354,2,13,trial,3218
symbol_search,354,2,14,trial,4836
symbol_search,354,2,15,trial,3185
symbol_search,354,2,16,trial,3068
symbol_search,354,2,17,trial,4568
symbol_search,354,2,18,trial,1519
symbol_search,354,3,1,trial,2958
symbol_search,354,3,2,trial,3019
symbol_search,354,3,3,trial,3536
symbol_search,354,3,4,trial,3867
symbol_search,354,3,5,trial,3468
symbol_search,354,3,6,trial,2148
symbol_search,354,3,7,trial,1750
symbol_search,354,3,8,trial,1983
symbol_search,354,3,9,trial,3950
symbol_search,354,3,10,trial,3818
symbol_search,354,3,11,trial,4285
symbol_search,354,3,12,trial,3635
symbol_search,354,3,13,trial,2967
symbol_search,354,3,14,trial,3167
symbol_search,354,3,15,trial,3418
symbol_search,354,3,16,trial,3968
symbol_search,354,3,17,trial,2733
symbol_search,354,3,18,trial,4104
symbol_search,355,1,1,trial,1587
symbol_search,355,1,2,trial,2865
symbol_search,355,1,3,trial,2133
symbol_search,355,1,4,trial,2365
symbol_search,355,1,5,trial,3785
symbol_search,355,1,6,trial,1266
symbol_search,355,1,7,trial,1400
symbol_search,355,1,8,trial,2368
symbol_search,355,1,9,trial,1217
symbol_search,355,1,10,trial,2183
symbol_search,355,1,11,trial,1983
symbol_search,355,1,12,trial,2184
symbol_search,355,1,13,trial,3435
symbol_search,355,1,14,trial,2301
symbol_search,355,1,15,trial,2052
symbol_search,355,1,17,trial,2884
symbol_search,355,1,18,trial,1435
symbol_search,355,2,1,trial,3118
symbol_search,355,2,2,trial,3150
symbol_search,355,2,3,trial,1249
symbol_search,355,2,4,trial,1083
symbol_search,355,2,5,trial,1884
symbol_search,355,2,6,trial,2833
symbol_search,355,2,8,trial,3668
symbol_search,355,2,9,trial,1621
symbol_search,355,2,10,trial,3036
symbol_search,355,2,11,trial,1520
symbol_search,355,2,12,trial,3782
symbol_search,355,2,13,trial,1968
symbol_search,355,2,14,trial,2931
symbol_search,355,2,15,trial,3169
symbol_search,355,2,16,trial,2551
symbol_search,355,2,17,trial,3268
symbol_search,355,2,18,trial,3985
symbol_search,355,3,1,trial,3919
symbol_search,355,3,2,trial,1702
symbol_search,355,3,3,trial,3035
symbol_search,355,3,4,trial,3419
symbol_search,355,3,5,trial,2568
symbol_search,355,3,6,trial,2917
symbol_search,355,3,7,trial,1984
symbol_search,355,3,8,trial,1082
symbol_search,355,3,9,trial,1570
symbol_search,355,3,10,trial,3884
symbol_search,355,3,11,trial,2767
symbol_search,355,3,13,trial,2250
symbol_search,355,3,14,trial,1034
symbol_search,355,3,15,trial,2134
symbol_search,355,3,16,trial,2668
symbol_search,355,3,17,trial,1918
symbol_search,355,3,18,trial,2216
symbol_search,356,1,1,trial,3151
symbol_search,356,1,2,trial,2843
symbol_search,356,1,3,trial,2209
symbol_search,356,1,4,trial,2700
symbol_search,356,1,5,trial,2749
symbol_search,356,1,6,trial,1650
symbol_search,356,1,7,trial,1349
symbol_search,356,1,8,trial,1750
symbol_search,356,1,9,trial,2236
symbol_search,356,1,10,trial,1699
symbol_search,356,1,11,trial,2800
symbol_search,356,1,12,trial,1484
symbol_search,356,1,13,trial,3016
symbol_search,356,1,14,trial,2017
symbol_search,356,1,15,trial,1346
symbol_search,356,1,16,trial,1235
symbol_search,356,1,17,trial,2983
symbol_search,356,1,18,trial,1634
symbol_search,356,2,1,trial,2351
symbol_search,356,2,2,trial,2017
symbol_search,356,2,3,trial,2317
symbol_search,356,2,4,trial,1834
symbol_search,356,2,5,trial,2350
symbol_search,356,2,6,trial,1501
symbol_search,356,2,7,trial,2434
symbol_search,356,2,8,trial,1851
symbol_search,356,2,9,trial,3600
symbol_search,356,2,10,trial,1834
symbol_search,356,2,11,trial,1851
symbol_search,356,2,12,trial,2619
symbol_search,356,2,13,trial,1484
symbol_search,356,2,14,trial,2695
symbol_search,356,2,15,trial,2420
symbol_search,356,2,16,trial,2184
symbol_search,356,2,17,trial,1933
symbol_search,356,2,18,trial,1385
symbol_search,356,3,1,trial,1639
symbol_search,356,3,2,trial,2250
symbol_search,356,3,3,trial,1751
symbol_search,356,3,4,trial,2899
symbol_search,356,3,5,trial,1784
symbol_search,356,3,6,trial,1667
symbol_search,356,3,7,trial,1398
symbol_search,356,3,8,trial,2434
symbol_search,356,3,9,trial,1735
symbol_search,356,3,10,trial,1799
symbol_search,356,3,11,trial,2794
symbol_search,356,3,12,trial,2051
symbol_search,356,3,13,trial,1484
symbol_search,356,3,14,trial,2619
symbol_search,356,3,15,trial,1483
symbol_search,356,3,16,trial,1517
symbol_search,356,3,17,trial,2183
symbol_search,356,3,18,trial,2300
symbol_search,357,1,1,trial,1016
symbol_search,357,1,2,trial,1908
symbol_search,357,1,3,trial,1367
symbol_search,357,1,4,trial,1501
symbol_search,357,1,5,trial,2645
symbol_search,357,1,6,trial,1718
symbol_search,357,1,7,trial,1340
symbol_search,357,1,8,trial,2724
symbol_search,357,1,9,trial,2035
symbol_search,357,1,10,trial,1550
symbol_search,357,1,11,trial,2852
symbol_search,357,1,12,trial,3022
symbol_search,357,1,13,trial,2084
symbol_search,357,1,14,trial,2800
symbol_search,357,1,15,trial,1917
symbol_search,357,1,16,trial,2767
symbol_search,357,1,17,trial,2736
symbol_search,357,1,18,trial,1748
symbol_search,357,2,1,trial,2752
symbol_search,357,2,2,trial,2720
symbol_search,357,2,3,trial,1417
symbol_search,357,2,4,trial,4034
symbol_search,357,2,5,trial,2101
symbol_search,357,2,6,trial,2383
symbol_search,357,2,7,trial,2631
symbol_search,357,2,8,trial,2853
symbol_search,357,2,9,trial,3251
symbol_search,357,2,10,trial,2717
symbol_search,357,2,11,trial,2955
symbol_search,357,2,12,trial,4435
symbol_search,357,2,13,trial,2584
symbol_search,357,2,14,trial,3350
symbol_search,357,2,15,trial,2984
symbol_search,357,2,16,trial,1383
symbol_search,357,2,17,trial,2483
symbol_search,357,2,18,trial,4887
symbol_search,357,3,1,trial,1840
symbol_search,357,3,2,trial,2016
symbol_search,357,3,3,trial,1284
symbol_search,357,3,4,trial,3051
symbol_search,357,3,5,trial,1821
symbol_search,357,3,6,trial,2399
symbol_search,357,3,7,trial,3002
symbol_search,357,3,8,trial,1818
symbol_search,357,3,9,trial,1716
symbol_search,357,3,10,trial,1319
symbol_search,357,3,11,trial,1585
symbol_search,357,3,12,trial,3667
symbol_search,357,3,13,trial,1300
symbol_search,357,3,14,trial,2350
symbol_search,357,3,15,trial,2533
symbol_search,357,3,16,trial,1887
symbol_search,357,3,17,trial,2568
symbol_search,357,3,18,trial,1700
symbol_search,358,1,1,trial,2574
symbol_search,358,1,2,trial,2674
symbol_search,358,1,3,trial,1419
symbol_search,358,1,4,trial,1879
symbol_search,358,1,5,trial,2347
symbol_search,358,1,6,trial,1308
symbol_search,358,1,7,trial,2520
symbol_search,358,1,8,trial,1762
symbol_search,358,1,9,trial,2133
symbol_search,358,1,10,trial,1683
symbol_search,358,1,11,trial,1233
symbol_search,358,1,12,trial,1700
symbol_search,358,1,13,trial,2037
symbol_search,358,1,14,trial,1267
symbol_search,358,1,15,trial,1949
symbol_search,358,1,16,trial,1749
symbol_search,358,1,17,trial,1750
symbol_search,358,1,18,trial,3231
symbol_search,358,2,1,trial,1337
symbol_search,358,2,2,trial,1234
symbol_search,358,2,3,trial,1267
symbol_search,358,2,4,trial,1701
symbol_search,358,2,5,trial,1354
symbol_search,358,2,6,trial,1642
symbol_search,358,2,7,trial,1355
symbol_search,358,2,8,trial,2483
symbol_search,358,2,9,trial,1182
symbol_search,358,2,10,trial,1069
symbol_search,358,2,11,trial,1598
symbol_search,358,2,12,trial,2623
symbol_search,358,2,13,trial,3635
symbol_search,358,2,14,trial,1703
symbol_search,358,2,15,trial,3435
symbol_search,358,2,16,trial,2400
symbol_search,358,2,17,trial,1685
symbol_search,358,2,18,trial,1250
symbol_search,358,3,1,trial,1167
symbol_search,358,3,2,trial,1181
symbol_search,358,3,3,trial,1620
symbol_search,358,3,4,trial,1569
symbol_search,358,3,5,trial,2817
symbol_search,358,3,6,trial,2436
symbol_search,358,3,7,trial,1133
symbol_search,358,3,8,trial,1551
symbol_search,358,3,9,trial,2133
symbol_search,358,3,10,trial,1751
symbol_search,358,3,11,trial,2584
symbol_search,358,3,12,trial,1251
symbol_search,358,3,13,trial,1284
symbol_search,358,3,14,trial,1535
symbol_search,358,3,15,trial,1950
symbol_search,358,3,16,trial,1217
symbol_search,358,3,17,trial,3203
symbol_search,358,3,18,trial,1035
symbol_search,359,1,1,trial,1835
symbol_search,359,1,2,trial,1269
symbol_search,359,1,3,trial,9236
symbol_search,359,1,4,trial,1799
symbol_search,359,1,5,trial,3351
symbol_search,359,1,6,trial,1549
symbol_search,359,1,7,trial,1317
symbol_search,359,1,8,trial,2435
symbol_search,359,1,9,trial,2733
symbol_search,359,1,10,trial,3500
symbol_search,359,1,11,trial,2065
symbol_search,359,1,12,trial,1200
symbol_search,359,1,13,trial,2918
symbol_search,359,1,14,trial,1951
symbol_search,359,1,15,trial,1533
symbol_search,359,1,16,trial,1184
symbol_search,359,1,17,trial,3402
symbol_search,359,1,18,trial,2786
symbol_search,359,2,1,trial,2284
symbol_search,359,2,2,trial,2816
symbol_search,359,2,3,trial,2467
symbol_search,359,2,4,trial,2471
symbol_search,359,2,5,trial,1031
symbol_search,359,2,6,trial,1384
symbol_search,359,2,7,trial,1071
symbol_search,359,2,8,trial,1083
symbol_search,359,2,9,trial,2466
symbol_search,359,2,10,trial,950
symbol_search,359,2,11,trial,1600
symbol_search,359,2,13,trial,3348
symbol_search,359,2,14,trial,2267
symbol_search,359,2,15,trial,2584
symbol_search,359,2,16,trial,2866
symbol_search,359,2,17,trial,1667
symbol_search,359,2,18,trial,1934
symbol_search,359,3,1,trial,2688
symbol_search,359,3,2,trial,1971
symbol_search,359,3,3,trial,1096
symbol_search,359,3,4,trial,1364
symbol_search,359,3,5,trial,2701
symbol_search,359,3,6,trial,4483
symbol_search,359,3,7,trial,1652
symbol_search,359,3,8,trial,1268
symbol_search,359,3,9,trial,850
symbol_search,359,3,10,trial,2686
symbol_search,359,3,11,trial,1115
symbol_search,359,3,12,trial,1583
symbol_search,359,3,13,trial,3833
symbol_search,359,3,14,trial,1084
symbol_search,359,3,15,trial,4218
symbol_search,359,3,16,trial,1433
symbol_search,359,3,17,trial,717
symbol_search,359,3,18,trial,1466
symbol_search,360,1,1,trial,3744
symbol_search,360,1,2,trial,2420
symbol_search,360,1,3,trial,4035
symbol_search,360,1,4,trial,3573
symbol_search,360,1,5,trial,1932
symbol_search,360,1,6,trial,1217
symbol_search,360,1,7,trial,1967
symbol_search,360,1,8,trial,2299
symbol_search,360,1,9,trial,2300
symbol_search,360,1,10,trial,3468
symbol_search,360,1,11,trial,1684
symbol_search,360,1,12,trial,2784
symbol_search,360,1,13,trial,1868
symbol_search,360,1,14,trial,3783
symbol_search,360,1,15,trial,3317
symbol_search,360,1,16,trial,1300
symbol_search,360,1,17,trial,2533
symbol_search,360,1,18,trial,2866
symbol_search,360,2,1,trial,2072
symbol_search,360,2,2,trial,2266
symbol_search,360,2,3,trial,2466
symbol_search,360,2,4,trial,1233
symbol_search,360,2,5,trial,2917
symbol_search,360,2,6,trial,1985
symbol_search,360,2,7,trial,1218
symbol_search,360,2,8,trial,1283
symbol_search,360,2,9,trial,2152
symbol_search,360,2,10,trial,1767
symbol_search,360,2,11,trial,1437
symbol_search,360,2,12,trial,3300
symbol_search,360,2,13,trial,2267
symbol_search,360,2,14,trial,1768
symbol_search,360,2,15,trial,1933
symbol_search,360,2,16,trial,2501
symbol_search,360,2,17,trial,1849
symbol_search,360,2,18,trial,2868
symbol_search,360,3,1,trial,3118
symbol_search,360,3,2,trial,3671
symbol_search,360,3,3,trial,1325
symbol_search,360,3,4,trial,2693
symbol_search,360,3,5,trial,2401
symbol_search,360,3,6,trial,2149
symbol_search,360,3,7,trial,1850
symbol_search,360,3,8,trial,1749
symbol_search,360,3,9,trial,1884
symbol_search,360,3,10,trial,2750
symbol_search,360,3,11,trial,1534
symbol_search,360,3,12,trial,1398
symbol_search,360,3,13,trial,2535
symbol_search,360,3,14,trial,2467
symbol_search,360,3,15,trial,1969
symbol_search,360,3,16,trial,1884
symbol_search,360,3,17,trial,1733
symbol_search,360,3,18,trial,5953
symbol_search,361,1,1,trial,3706
symbol_search,361,1,2,trial,2701
symbol_search,361,1,3,trial,1734
symbol_search,361,1,4,trial,1118
symbol_search,361,1,5,trial,1702
symbol_search,361,1,6,trial,2201
symbol_search,361,1,7,trial,2034
symbol_search,361,1,8,trial,4286
symbol_search,361,1,9,trial,4567
symbol_search,361,1,10,trial,2833
symbol_search,361,1,11,trial,3086
symbol_search,361,1,12,trial,3150
symbol_search,361,1,13,trial,1719
symbol_search,361,1,14,trial,3434
symbol_search,361,1,15,trial,4330
symbol_search,361,1,16,trial,5643
symbol_search,361,1,17,trial,3202
symbol_search,361,1,18,trial,4252
symbol_search,361,2,1,trial,2185
symbol_search,361,2,2,trial,3065
symbol_search,361,2,3,trial,2552
symbol_search,361,2,4,trial,2868
symbol_search,361,2,5,trial,3650
symbol_search,361,2,6,trial,2701
symbol_search,361,2,7,trial,4350
symbol_search,361,2,8,trial,4534
symbol_search,361,2,9,trial,2234
symbol_search,361,2,10,trial,2626
symbol_search,361,2,11,trial,4326
symbol_search,361,2,12,trial,5701
symbol_search,361,2,14,trial,2783
symbol_search,361,2,15,trial,4168
symbol_search,361,2,16,trial,3418
symbol_search,361,2,17,trial,2367
symbol_search,361,2,18,trial,2651
symbol_search,361,3,1,trial,3723
symbol_search,361,3,2,trial,2217
symbol_search,361,3,3,trial,1885
symbol_search,361,3,4,trial,1668
symbol_search,361,3,5,trial,1733
symbol_search,361,3,6,trial,1801
symbol_search,361,3,7,trial,3167
symbol_search,361,3,8,trial,2336
symbol_search,361,3,9,trial,2816
symbol_search,361,3,10,trial,1750
symbol_search,361,3,11,trial,2267
symbol_search,361,3,12,trial,3303
symbol_search,361,3,13,trial,2500
symbol_search,361,3,14,trial,2834
symbol_search,361,3,15,trial,1401
symbol_search,361,3,16,trial,4117
symbol_search,361,3,17,trial,2484
symbol_search,361,3,18,trial,3349
symbol_search,362,1,1,trial,1682
symbol_search,362,1,2,trial,2361
symbol_search,362,1,3,trial,2625
symbol_search,362,1,4,trial,1783
symbol_search,362,1,5,trial,1633
symbol_search,362,1,6,trial,1566
symbol_search,362,1,7,trial,2734
symbol_search,362,1,8,trial,3117
symbol_search,362,1,9,trial,4201
symbol_search,362,1,10,trial,2198
symbol_search,362,1,11,trial,5219
symbol_search,362,1,12,trial,2735
symbol_search,362,1,13,trial,1367
symbol_search,362,1,14,trial,2784
symbol_search,362,1,15,trial,2967
symbol_search,362,1,16,trial,2101
symbol_search,362,1,17,trial,1249
symbol_search,362,1,18,trial,2651
symbol_search,362,2,1,trial,2167
symbol_search,362,2,2,trial,3641
symbol_search,362,2,3,trial,1952
symbol_search,362,2,4,trial,2972
symbol_search,362,2,5,trial,2678
symbol_search,362,2,6,trial,3233
symbol_search,362,2,7,trial,2117
symbol_search,362,2,8,trial,2949
symbol_search,362,2,9,trial,3235
symbol_search,362,2,10,trial,4302
symbol_search,362,2,11,trial,3267
symbol_search,362,2,12,trial,2333
symbol_search,362,2,13,trial,1667
symbol_search,362,2,14,trial,2270
symbol_search,362,2,15,trial,1717
symbol_search,362,2,16,trial,2933
symbol_search,362,2,18,trial,2050
symbol_search,362,3,1,trial,1602
symbol_search,362,3,2,trial,2616
symbol_search,362,3,3,trial,3236
symbol_search,362,3,4,trial,2186
symbol_search,362,3,5,trial,3066
symbol_search,362,3,6,trial,1616
symbol_search,362,3,7,trial,1600
symbol_search,362,3,8,trial,1782
symbol_search,362,3,9,trial,3050
symbol_search,362,3,10,trial,1266
symbol_search,362,3,11,trial,3117
symbol_search,362,3,12,trial,2717
symbol_search,362,3,13,trial,2453
symbol_search,362,3,14,trial,1833
symbol_search,362,3,15,trial,3084
symbol_search,362,3,16,trial,3485
symbol_search,362,3,17,trial,4319
symbol_search,362,3,18,trial,2328
